ID	sample
TRAK1:OR52N1	TCGA-CD-A48C-01A
TRAK1:ZNF215	TCGA-CD-A48C-01A
TRAK1:OR4C11	TCGA-CD-A48C-01A
TRAK1:C2CD3	TCGA-CD-A48C-01A
TRAK1:PDGFD	TCGA-CD-A48C-01A
EPHA3:EPHA3	TCGA-CD-A48C-01A
EPHA3:EPHA6	TCGA-CD-A48C-01A
EPHA3:IMPG2	TCGA-CD-A48C-01A
EPHA3:EPHB1	TCGA-CD-A48C-01A
EPHA3:TRPC1	TCGA-CD-A48C-01A
EPHA3:U2SURP	TCGA-CD-A48C-01A
EPHA3:P2RY13	TCGA-CD-A48C-01A
EPHA3:BCHE	TCGA-CD-A48C-01A
EPHA3:MECOM	TCGA-CD-A48C-01A
EPHA3:STK32B	TCGA-CD-A48C-01A
EPHA3:SEL1L3	TCGA-CD-A48C-01A
EPHA3:LIMCH1	TCGA-CD-A48C-01A
EPHA3:UGT2B10	TCGA-CD-A48C-01A
EPHA3:SHROOM3	TCGA-CD-A48C-01A
EPHA3:PDHA2	TCGA-CD-A48C-01A
EPHA3:ANK2	TCGA-CD-A48C-01A
EPHA3:PCDH18	TCGA-CD-A48C-01A
EPHA3:TRIML2	TCGA-CD-A48C-01A
EPHA3:6-Mar	TCGA-CD-A48C-01A
EPHA3:DNAH5	TCGA-CD-A48C-01A
EPHA3:PARP8	TCGA-CD-A48C-01A
EPHA3:MAP1B	TCGA-CD-A48C-01A
EPHA3:ADAMTS19	TCGA-CD-A48C-01A
EPHA3:RREB1	TCGA-CD-A48C-01A
EPHA3:COL11A2	TCGA-CD-A48C-01A
EPHA3:DAAM2	TCGA-CD-A48C-01A
EPHA3:KHDRBS2	TCGA-CD-A48C-01A
EPHA3:COL12A1	TCGA-CD-A48C-01A
EPHA3:ARHGAP18	TCGA-CD-A48C-01A
EPHA3:AKAP12	TCGA-CD-A48C-01A
EPHA3:BRAT1	TCGA-CD-A48C-01A
EPHA3:HECW1	TCGA-CD-A48C-01A
EPHA3:GTF2IRD2	TCGA-CD-A48C-01A
EPHA3:ABCB4	TCGA-CD-A48C-01A
EPHA3:TRRAP	TCGA-CD-A48C-01A
EPHA3:RASA4	TCGA-CD-A48C-01A
EPHA3:NUP205	TCGA-CD-A48C-01A
EPHA3:CSMD1	TCGA-CD-A48C-01A
EPHA3:PENK	TCGA-CD-A48C-01A
EPHA3:ZFHX4	TCGA-CD-A48C-01A
EPHA3:CNBD1	TCGA-CD-A48C-01A
EPHA3:NBN	TCGA-CD-A48C-01A
EPHA3:CSMD3	TCGA-CD-A48C-01A
EPHA3:MED30	TCGA-CD-A48C-01A
EPHA3:MYC	TCGA-CD-A48C-01A
EPHA3:BNC2	TCGA-CD-A48C-01A
EPHA3:ASTN2	TCGA-CD-A48C-01A
EPHA3:SETX	TCGA-CD-A48C-01A
EPHA3:CUBN	TCGA-CD-A48C-01A
EPHA3:RET	TCGA-CD-A48C-01A
EPHA3:PCDH15	TCGA-CD-A48C-01A
EPHA3:HERC4	TCGA-CD-A48C-01A
EPHA3:POLR3A	TCGA-CD-A48C-01A
EPHA3:GRID1	TCGA-CD-A48C-01A
EPHA3:CPXM2	TCGA-CD-A48C-01A
EPHA3:OR52N1	TCGA-CD-A48C-01A
EPHA3:ZNF215	TCGA-CD-A48C-01A
EPHA3:OR4C11	TCGA-CD-A48C-01A
EPHA3:C2CD3	TCGA-CD-A48C-01A
EPHA3:PDGFD	TCGA-CD-A48C-01A
EPHA6:EPHA6	TCGA-CD-A48C-01A
EPHA6:IMPG2	TCGA-CD-A48C-01A
EPHA6:EPHB1	TCGA-CD-A48C-01A
EPHA6:TRPC1	TCGA-CD-A48C-01A
EPHA6:U2SURP	TCGA-CD-A48C-01A
EPHA6:P2RY13	TCGA-CD-A48C-01A
EPHA6:BCHE	TCGA-CD-A48C-01A
EPHA6:MECOM	TCGA-CD-A48C-01A
EPHA6:STK32B	TCGA-CD-A48C-01A
EPHA6:SEL1L3	TCGA-CD-A48C-01A
EPHA6:LIMCH1	TCGA-CD-A48C-01A
EPHA6:UGT2B10	TCGA-CD-A48C-01A
EPHA6:SHROOM3	TCGA-CD-A48C-01A
EPHA6:PDHA2	TCGA-CD-A48C-01A
EPHA6:ANK2	TCGA-CD-A48C-01A
EPHA6:PCDH18	TCGA-CD-A48C-01A
EPHA6:TRIML2	TCGA-CD-A48C-01A
EPHA6:6-Mar	TCGA-CD-A48C-01A
EPHA6:DNAH5	TCGA-CD-A48C-01A
EPHA6:PARP8	TCGA-CD-A48C-01A
EPHA6:MAP1B	TCGA-CD-A48C-01A
EPHA6:ADAMTS19	TCGA-CD-A48C-01A
EPHA6:RREB1	TCGA-CD-A48C-01A
EPHA6:COL11A2	TCGA-CD-A48C-01A
EPHA6:DAAM2	TCGA-CD-A48C-01A
EPHA6:KHDRBS2	TCGA-CD-A48C-01A
EPHA6:COL12A1	TCGA-CD-A48C-01A
EPHA6:ARHGAP18	TCGA-CD-A48C-01A
EPHA6:AKAP12	TCGA-CD-A48C-01A
EPHA6:BRAT1	TCGA-CD-A48C-01A
EPHA6:HECW1	TCGA-CD-A48C-01A
EPHA6:GTF2IRD2	TCGA-CD-A48C-01A
EPHA6:ABCB4	TCGA-CD-A48C-01A
EPHA6:TRRAP	TCGA-CD-A48C-01A
EPHA6:RASA4	TCGA-CD-A48C-01A
EPHA6:NUP205	TCGA-CD-A48C-01A
EPHA6:CSMD1	TCGA-CD-A48C-01A
EPHA6:PENK	TCGA-CD-A48C-01A
EPHA6:ZFHX4	TCGA-CD-A48C-01A
EPHA6:CNBD1	TCGA-CD-A48C-01A
EPHA6:NBN	TCGA-CD-A48C-01A
EPHA6:CSMD3	TCGA-CD-A48C-01A
EPHA6:MED30	TCGA-CD-A48C-01A
EPHA6:MYC	TCGA-CD-A48C-01A
EPHA6:BNC2	TCGA-CD-A48C-01A
EPHA6:ASTN2	TCGA-CD-A48C-01A
EPHA6:SETX	TCGA-CD-A48C-01A
EPHA6:CUBN	TCGA-CD-A48C-01A
EPHA6:RET	TCGA-CD-A48C-01A
EPHA6:PCDH15	TCGA-CD-A48C-01A
EPHA6:HERC4	TCGA-CD-A48C-01A
EPHA6:POLR3A	TCGA-CD-A48C-01A
EPHA6:GRID1	TCGA-CD-A48C-01A
EPHA6:CPXM2	TCGA-CD-A48C-01A
EPHA6:OR52N1	TCGA-CD-A48C-01A
EPHA6:ZNF215	TCGA-CD-A48C-01A
EPHA6:OR4C11	TCGA-CD-A48C-01A
EPHA6:C2CD3	TCGA-CD-A48C-01A
EPHA6:PDGFD	TCGA-CD-A48C-01A
IMPG2:IMPG2	TCGA-CD-A48C-01A
IMPG2:EPHB1	TCGA-CD-A48C-01A
IMPG2:TRPC1	TCGA-CD-A48C-01A
IMPG2:U2SURP	TCGA-CD-A48C-01A
IMPG2:P2RY13	TCGA-CD-A48C-01A
IMPG2:BCHE	TCGA-CD-A48C-01A
IMPG2:MECOM	TCGA-CD-A48C-01A
IMPG2:STK32B	TCGA-CD-A48C-01A
IMPG2:SEL1L3	TCGA-CD-A48C-01A
IMPG2:LIMCH1	TCGA-CD-A48C-01A
IMPG2:UGT2B10	TCGA-CD-A48C-01A
IMPG2:SHROOM3	TCGA-CD-A48C-01A
IMPG2:PDHA2	TCGA-CD-A48C-01A
IMPG2:ANK2	TCGA-CD-A48C-01A
IMPG2:PCDH18	TCGA-CD-A48C-01A
IMPG2:TRIML2	TCGA-CD-A48C-01A
IMPG2:6-Mar	TCGA-CD-A48C-01A
IMPG2:DNAH5	TCGA-CD-A48C-01A
IMPG2:PARP8	TCGA-CD-A48C-01A
IMPG2:MAP1B	TCGA-CD-A48C-01A
IMPG2:ADAMTS19	TCGA-CD-A48C-01A
IMPG2:RREB1	TCGA-CD-A48C-01A
IMPG2:COL11A2	TCGA-CD-A48C-01A
IMPG2:DAAM2	TCGA-CD-A48C-01A
IMPG2:KHDRBS2	TCGA-CD-A48C-01A
IMPG2:COL12A1	TCGA-CD-A48C-01A
IMPG2:ARHGAP18	TCGA-CD-A48C-01A
IMPG2:AKAP12	TCGA-CD-A48C-01A
IMPG2:BRAT1	TCGA-CD-A48C-01A
IMPG2:HECW1	TCGA-CD-A48C-01A
IMPG2:GTF2IRD2	TCGA-CD-A48C-01A
IMPG2:ABCB4	TCGA-CD-A48C-01A
IMPG2:TRRAP	TCGA-CD-A48C-01A
IMPG2:RASA4	TCGA-CD-A48C-01A
IMPG2:NUP205	TCGA-CD-A48C-01A
IMPG2:CSMD1	TCGA-CD-A48C-01A
IMPG2:PENK	TCGA-CD-A48C-01A
IMPG2:ZFHX4	TCGA-CD-A48C-01A
IMPG2:CNBD1	TCGA-CD-A48C-01A
IMPG2:NBN	TCGA-CD-A48C-01A
IMPG2:CSMD3	TCGA-CD-A48C-01A
IMPG2:MED30	TCGA-CD-A48C-01A
IMPG2:MYC	TCGA-CD-A48C-01A
IMPG2:BNC2	TCGA-CD-A48C-01A
IMPG2:ASTN2	TCGA-CD-A48C-01A
IMPG2:SETX	TCGA-CD-A48C-01A
IMPG2:CUBN	TCGA-CD-A48C-01A
IMPG2:RET	TCGA-CD-A48C-01A
IMPG2:PCDH15	TCGA-CD-A48C-01A
IMPG2:HERC4	TCGA-CD-A48C-01A
IMPG2:POLR3A	TCGA-CD-A48C-01A
IMPG2:GRID1	TCGA-CD-A48C-01A
IMPG2:CPXM2	TCGA-CD-A48C-01A
IMPG2:OR52N1	TCGA-CD-A48C-01A
IMPG2:ZNF215	TCGA-CD-A48C-01A
IMPG2:OR4C11	TCGA-CD-A48C-01A
IMPG2:C2CD3	TCGA-CD-A48C-01A
IMPG2:PDGFD	TCGA-CD-A48C-01A
EPHB1:EPHB1	TCGA-CD-A48C-01A
EPHB1:TRPC1	TCGA-CD-A48C-01A
EPHB1:U2SURP	TCGA-CD-A48C-01A
EPHB1:P2RY13	TCGA-CD-A48C-01A
EPHB1:BCHE	TCGA-CD-A48C-01A
EPHB1:MECOM	TCGA-CD-A48C-01A
EPHB1:STK32B	TCGA-CD-A48C-01A
EPHB1:SEL1L3	TCGA-CD-A48C-01A
EPHB1:LIMCH1	TCGA-CD-A48C-01A
EPHB1:UGT2B10	TCGA-CD-A48C-01A
EPHB1:SHROOM3	TCGA-CD-A48C-01A
EPHB1:PDHA2	TCGA-CD-A48C-01A
EPHB1:ANK2	TCGA-CD-A48C-01A
EPHB1:PCDH18	TCGA-CD-A48C-01A
EPHB1:TRIML2	TCGA-CD-A48C-01A
EPHB1:6-Mar	TCGA-CD-A48C-01A
EPHB1:DNAH5	TCGA-CD-A48C-01A
EPHB1:PARP8	TCGA-CD-A48C-01A
EPHB1:MAP1B	TCGA-CD-A48C-01A
EPHB1:ADAMTS19	TCGA-CD-A48C-01A
EPHB1:RREB1	TCGA-CD-A48C-01A
EPHB1:COL11A2	TCGA-CD-A48C-01A
EPHB1:DAAM2	TCGA-CD-A48C-01A
EPHB1:KHDRBS2	TCGA-CD-A48C-01A
EPHB1:COL12A1	TCGA-CD-A48C-01A
EPHB1:ARHGAP18	TCGA-CD-A48C-01A
EPHB1:AKAP12	TCGA-CD-A48C-01A
EPHB1:BRAT1	TCGA-CD-A48C-01A
EPHB1:HECW1	TCGA-CD-A48C-01A
EPHB1:GTF2IRD2	TCGA-CD-A48C-01A
EPHB1:ABCB4	TCGA-CD-A48C-01A
EPHB1:TRRAP	TCGA-CD-A48C-01A
EPHB1:RASA4	TCGA-CD-A48C-01A
EPHB1:NUP205	TCGA-CD-A48C-01A
EPHB1:CSMD1	TCGA-CD-A48C-01A
EPHB1:PENK	TCGA-CD-A48C-01A
EPHB1:ZFHX4	TCGA-CD-A48C-01A
EPHB1:CNBD1	TCGA-CD-A48C-01A
EPHB1:NBN	TCGA-CD-A48C-01A
EPHB1:CSMD3	TCGA-CD-A48C-01A
EPHB1:MED30	TCGA-CD-A48C-01A
EPHB1:MYC	TCGA-CD-A48C-01A
EPHB1:BNC2	TCGA-CD-A48C-01A
EPHB1:ASTN2	TCGA-CD-A48C-01A
EPHB1:SETX	TCGA-CD-A48C-01A
EPHB1:CUBN	TCGA-CD-A48C-01A
EPHB1:RET	TCGA-CD-A48C-01A
EPHB1:PCDH15	TCGA-CD-A48C-01A
EPHB1:HERC4	TCGA-CD-A48C-01A
EPHB1:POLR3A	TCGA-CD-A48C-01A
EPHB1:GRID1	TCGA-CD-A48C-01A
EPHB1:CPXM2	TCGA-CD-A48C-01A
EPHB1:OR52N1	TCGA-CD-A48C-01A
EPHB1:ZNF215	TCGA-CD-A48C-01A
EPHB1:OR4C11	TCGA-CD-A48C-01A
EPHB1:C2CD3	TCGA-CD-A48C-01A
EPHB1:PDGFD	TCGA-CD-A48C-01A
TRPC1:TRPC1	TCGA-CD-A48C-01A
TRPC1:U2SURP	TCGA-CD-A48C-01A
TRPC1:P2RY13	TCGA-CD-A48C-01A
TRPC1:BCHE	TCGA-CD-A48C-01A
TRPC1:MECOM	TCGA-CD-A48C-01A
TRPC1:STK32B	TCGA-CD-A48C-01A
TRPC1:SEL1L3	TCGA-CD-A48C-01A
TRPC1:LIMCH1	TCGA-CD-A48C-01A
TRPC1:UGT2B10	TCGA-CD-A48C-01A
TRPC1:SHROOM3	TCGA-CD-A48C-01A
TRPC1:PDHA2	TCGA-CD-A48C-01A
TRPC1:ANK2	TCGA-CD-A48C-01A
TRPC1:PCDH18	TCGA-CD-A48C-01A
TRPC1:TRIML2	TCGA-CD-A48C-01A
TRPC1:6-Mar	TCGA-CD-A48C-01A
TRPC1:DNAH5	TCGA-CD-A48C-01A
TRPC1:PARP8	TCGA-CD-A48C-01A
TRPC1:MAP1B	TCGA-CD-A48C-01A
TRPC1:ADAMTS19	TCGA-CD-A48C-01A
TRPC1:RREB1	TCGA-CD-A48C-01A
TRPC1:COL11A2	TCGA-CD-A48C-01A
TRPC1:DAAM2	TCGA-CD-A48C-01A
TRPC1:KHDRBS2	TCGA-CD-A48C-01A
TRPC1:COL12A1	TCGA-CD-A48C-01A
TRPC1:ARHGAP18	TCGA-CD-A48C-01A
TRPC1:AKAP12	TCGA-CD-A48C-01A
TRPC1:BRAT1	TCGA-CD-A48C-01A
TRPC1:HECW1	TCGA-CD-A48C-01A
TRPC1:GTF2IRD2	TCGA-CD-A48C-01A
TRPC1:ABCB4	TCGA-CD-A48C-01A
TRPC1:TRRAP	TCGA-CD-A48C-01A
TRPC1:RASA4	TCGA-CD-A48C-01A
TRPC1:NUP205	TCGA-CD-A48C-01A
TRPC1:CSMD1	TCGA-CD-A48C-01A
TRPC1:PENK	TCGA-CD-A48C-01A
TRPC1:ZFHX4	TCGA-CD-A48C-01A
TRPC1:CNBD1	TCGA-CD-A48C-01A
TRPC1:NBN	TCGA-CD-A48C-01A
TRPC1:CSMD3	TCGA-CD-A48C-01A
TRPC1:MED30	TCGA-CD-A48C-01A
TRPC1:MYC	TCGA-CD-A48C-01A
TRPC1:BNC2	TCGA-CD-A48C-01A
TRPC1:ASTN2	TCGA-CD-A48C-01A
TRPC1:SETX	TCGA-CD-A48C-01A
TRPC1:CUBN	TCGA-CD-A48C-01A
TRPC1:RET	TCGA-CD-A48C-01A
TRPC1:PCDH15	TCGA-CD-A48C-01A
TRPC1:HERC4	TCGA-CD-A48C-01A
TRPC1:POLR3A	TCGA-CD-A48C-01A
TRPC1:GRID1	TCGA-CD-A48C-01A
TRPC1:CPXM2	TCGA-CD-A48C-01A
TRPC1:OR52N1	TCGA-CD-A48C-01A
TRPC1:ZNF215	TCGA-CD-A48C-01A
TRPC1:OR4C11	TCGA-CD-A48C-01A
TRPC1:C2CD3	TCGA-CD-A48C-01A
TRPC1:PDGFD	TCGA-CD-A48C-01A
U2SURP:U2SURP	TCGA-CD-A48C-01A
U2SURP:P2RY13	TCGA-CD-A48C-01A
U2SURP:BCHE	TCGA-CD-A48C-01A
U2SURP:MECOM	TCGA-CD-A48C-01A
U2SURP:STK32B	TCGA-CD-A48C-01A
U2SURP:SEL1L3	TCGA-CD-A48C-01A
U2SURP:LIMCH1	TCGA-CD-A48C-01A
U2SURP:UGT2B10	TCGA-CD-A48C-01A
U2SURP:SHROOM3	TCGA-CD-A48C-01A
U2SURP:PDHA2	TCGA-CD-A48C-01A
U2SURP:ANK2	TCGA-CD-A48C-01A
U2SURP:PCDH18	TCGA-CD-A48C-01A
U2SURP:TRIML2	TCGA-CD-A48C-01A
U2SURP:6-Mar	TCGA-CD-A48C-01A
U2SURP:DNAH5	TCGA-CD-A48C-01A
U2SURP:PARP8	TCGA-CD-A48C-01A
U2SURP:MAP1B	TCGA-CD-A48C-01A
U2SURP:ADAMTS19	TCGA-CD-A48C-01A
U2SURP:RREB1	TCGA-CD-A48C-01A
U2SURP:COL11A2	TCGA-CD-A48C-01A
U2SURP:DAAM2	TCGA-CD-A48C-01A
U2SURP:KHDRBS2	TCGA-CD-A48C-01A
U2SURP:COL12A1	TCGA-CD-A48C-01A
U2SURP:ARHGAP18	TCGA-CD-A48C-01A
U2SURP:AKAP12	TCGA-CD-A48C-01A
U2SURP:BRAT1	TCGA-CD-A48C-01A
U2SURP:HECW1	TCGA-CD-A48C-01A
U2SURP:GTF2IRD2	TCGA-CD-A48C-01A
U2SURP:ABCB4	TCGA-CD-A48C-01A
U2SURP:TRRAP	TCGA-CD-A48C-01A
U2SURP:RASA4	TCGA-CD-A48C-01A
U2SURP:NUP205	TCGA-CD-A48C-01A
U2SURP:CSMD1	TCGA-CD-A48C-01A
U2SURP:PENK	TCGA-CD-A48C-01A
U2SURP:ZFHX4	TCGA-CD-A48C-01A
U2SURP:CNBD1	TCGA-CD-A48C-01A
U2SURP:NBN	TCGA-CD-A48C-01A
U2SURP:CSMD3	TCGA-CD-A48C-01A
U2SURP:MED30	TCGA-CD-A48C-01A
U2SURP:MYC	TCGA-CD-A48C-01A
U2SURP:BNC2	TCGA-CD-A48C-01A
U2SURP:ASTN2	TCGA-CD-A48C-01A
U2SURP:SETX	TCGA-CD-A48C-01A
U2SURP:CUBN	TCGA-CD-A48C-01A
U2SURP:RET	TCGA-CD-A48C-01A
U2SURP:PCDH15	TCGA-CD-A48C-01A
U2SURP:HERC4	TCGA-CD-A48C-01A
U2SURP:POLR3A	TCGA-CD-A48C-01A
U2SURP:GRID1	TCGA-CD-A48C-01A
U2SURP:CPXM2	TCGA-CD-A48C-01A
U2SURP:OR52N1	TCGA-CD-A48C-01A
U2SURP:ZNF215	TCGA-CD-A48C-01A
U2SURP:OR4C11	TCGA-CD-A48C-01A
U2SURP:C2CD3	TCGA-CD-A48C-01A
U2SURP:PDGFD	TCGA-CD-A48C-01A
P2RY13:P2RY13	TCGA-CD-A48C-01A
P2RY13:BCHE	TCGA-CD-A48C-01A
P2RY13:MECOM	TCGA-CD-A48C-01A
P2RY13:STK32B	TCGA-CD-A48C-01A
P2RY13:SEL1L3	TCGA-CD-A48C-01A
P2RY13:LIMCH1	TCGA-CD-A48C-01A
P2RY13:UGT2B10	TCGA-CD-A48C-01A
P2RY13:SHROOM3	TCGA-CD-A48C-01A
P2RY13:PDHA2	TCGA-CD-A48C-01A
P2RY13:ANK2	TCGA-CD-A48C-01A
P2RY13:PCDH18	TCGA-CD-A48C-01A
P2RY13:TRIML2	TCGA-CD-A48C-01A
P2RY13:6-Mar	TCGA-CD-A48C-01A
P2RY13:DNAH5	TCGA-CD-A48C-01A
P2RY13:PARP8	TCGA-CD-A48C-01A
P2RY13:MAP1B	TCGA-CD-A48C-01A
P2RY13:ADAMTS19	TCGA-CD-A48C-01A
P2RY13:RREB1	TCGA-CD-A48C-01A
P2RY13:COL11A2	TCGA-CD-A48C-01A
P2RY13:DAAM2	TCGA-CD-A48C-01A
P2RY13:KHDRBS2	TCGA-CD-A48C-01A
P2RY13:COL12A1	TCGA-CD-A48C-01A
P2RY13:ARHGAP18	TCGA-CD-A48C-01A
P2RY13:AKAP12	TCGA-CD-A48C-01A
P2RY13:BRAT1	TCGA-CD-A48C-01A
P2RY13:HECW1	TCGA-CD-A48C-01A
P2RY13:GTF2IRD2	TCGA-CD-A48C-01A
P2RY13:ABCB4	TCGA-CD-A48C-01A
P2RY13:TRRAP	TCGA-CD-A48C-01A
P2RY13:RASA4	TCGA-CD-A48C-01A
P2RY13:NUP205	TCGA-CD-A48C-01A
P2RY13:CSMD1	TCGA-CD-A48C-01A
P2RY13:PENK	TCGA-CD-A48C-01A
P2RY13:ZFHX4	TCGA-CD-A48C-01A
P2RY13:CNBD1	TCGA-CD-A48C-01A
P2RY13:NBN	TCGA-CD-A48C-01A
P2RY13:CSMD3	TCGA-CD-A48C-01A
P2RY13:MED30	TCGA-CD-A48C-01A
P2RY13:MYC	TCGA-CD-A48C-01A
P2RY13:BNC2	TCGA-CD-A48C-01A
P2RY13:ASTN2	TCGA-CD-A48C-01A
P2RY13:SETX	TCGA-CD-A48C-01A
P2RY13:CUBN	TCGA-CD-A48C-01A
P2RY13:RET	TCGA-CD-A48C-01A
P2RY13:PCDH15	TCGA-CD-A48C-01A
P2RY13:HERC4	TCGA-CD-A48C-01A
P2RY13:POLR3A	TCGA-CD-A48C-01A
P2RY13:GRID1	TCGA-CD-A48C-01A
P2RY13:CPXM2	TCGA-CD-A48C-01A
P2RY13:OR52N1	TCGA-CD-A48C-01A
P2RY13:ZNF215	TCGA-CD-A48C-01A
P2RY13:OR4C11	TCGA-CD-A48C-01A
P2RY13:C2CD3	TCGA-CD-A48C-01A
P2RY13:PDGFD	TCGA-CD-A48C-01A
BCHE:BCHE	TCGA-CD-A48C-01A
BCHE:MECOM	TCGA-CD-A48C-01A
BCHE:STK32B	TCGA-CD-A48C-01A
BCHE:SEL1L3	TCGA-CD-A48C-01A
BCHE:LIMCH1	TCGA-CD-A48C-01A
BCHE:UGT2B10	TCGA-CD-A48C-01A
BCHE:SHROOM3	TCGA-CD-A48C-01A
BCHE:PDHA2	TCGA-CD-A48C-01A
BCHE:ANK2	TCGA-CD-A48C-01A
BCHE:PCDH18	TCGA-CD-A48C-01A
BCHE:TRIML2	TCGA-CD-A48C-01A
BCHE:6-Mar	TCGA-CD-A48C-01A
BCHE:DNAH5	TCGA-CD-A48C-01A
BCHE:PARP8	TCGA-CD-A48C-01A
BCHE:MAP1B	TCGA-CD-A48C-01A
BCHE:ADAMTS19	TCGA-CD-A48C-01A
BCHE:RREB1	TCGA-CD-A48C-01A
BCHE:COL11A2	TCGA-CD-A48C-01A
BCHE:DAAM2	TCGA-CD-A48C-01A
BCHE:KHDRBS2	TCGA-CD-A48C-01A
BCHE:COL12A1	TCGA-CD-A48C-01A
BCHE:ARHGAP18	TCGA-CD-A48C-01A
BCHE:AKAP12	TCGA-CD-A48C-01A
BCHE:BRAT1	TCGA-CD-A48C-01A
BCHE:HECW1	TCGA-CD-A48C-01A
BCHE:GTF2IRD2	TCGA-CD-A48C-01A
BCHE:ABCB4	TCGA-CD-A48C-01A
BCHE:TRRAP	TCGA-CD-A48C-01A
BCHE:RASA4	TCGA-CD-A48C-01A
BCHE:NUP205	TCGA-CD-A48C-01A
BCHE:CSMD1	TCGA-CD-A48C-01A
BCHE:PENK	TCGA-CD-A48C-01A
BCHE:ZFHX4	TCGA-CD-A48C-01A
BCHE:CNBD1	TCGA-CD-A48C-01A
BCHE:NBN	TCGA-CD-A48C-01A
BCHE:CSMD3	TCGA-CD-A48C-01A
BCHE:MED30	TCGA-CD-A48C-01A
BCHE:MYC	TCGA-CD-A48C-01A
BCHE:BNC2	TCGA-CD-A48C-01A
BCHE:ASTN2	TCGA-CD-A48C-01A
BCHE:SETX	TCGA-CD-A48C-01A
BCHE:CUBN	TCGA-CD-A48C-01A
BCHE:RET	TCGA-CD-A48C-01A
BCHE:PCDH15	TCGA-CD-A48C-01A
BCHE:HERC4	TCGA-CD-A48C-01A
BCHE:POLR3A	TCGA-CD-A48C-01A
BCHE:GRID1	TCGA-CD-A48C-01A
BCHE:CPXM2	TCGA-CD-A48C-01A
BCHE:OR52N1	TCGA-CD-A48C-01A
BCHE:ZNF215	TCGA-CD-A48C-01A
BCHE:OR4C11	TCGA-CD-A48C-01A
BCHE:C2CD3	TCGA-CD-A48C-01A
BCHE:PDGFD	TCGA-CD-A48C-01A
MECOM:MECOM	TCGA-CD-A48C-01A
MECOM:STK32B	TCGA-CD-A48C-01A
MECOM:SEL1L3	TCGA-CD-A48C-01A
MECOM:LIMCH1	TCGA-CD-A48C-01A
MECOM:UGT2B10	TCGA-CD-A48C-01A
MECOM:SHROOM3	TCGA-CD-A48C-01A
MECOM:PDHA2	TCGA-CD-A48C-01A
MECOM:ANK2	TCGA-CD-A48C-01A
MECOM:PCDH18	TCGA-CD-A48C-01A
MECOM:TRIML2	TCGA-CD-A48C-01A
MECOM:6-Mar	TCGA-CD-A48C-01A
MECOM:DNAH5	TCGA-CD-A48C-01A
MECOM:PARP8	TCGA-CD-A48C-01A
MECOM:MAP1B	TCGA-CD-A48C-01A
MECOM:ADAMTS19	TCGA-CD-A48C-01A
MECOM:RREB1	TCGA-CD-A48C-01A
MECOM:COL11A2	TCGA-CD-A48C-01A
MECOM:DAAM2	TCGA-CD-A48C-01A
MECOM:KHDRBS2	TCGA-CD-A48C-01A
MECOM:COL12A1	TCGA-CD-A48C-01A
MECOM:ARHGAP18	TCGA-CD-A48C-01A
MECOM:AKAP12	TCGA-CD-A48C-01A
MECOM:BRAT1	TCGA-CD-A48C-01A
MECOM:HECW1	TCGA-CD-A48C-01A
MECOM:GTF2IRD2	TCGA-CD-A48C-01A
MECOM:ABCB4	TCGA-CD-A48C-01A
MECOM:TRRAP	TCGA-CD-A48C-01A
MECOM:RASA4	TCGA-CD-A48C-01A
MECOM:NUP205	TCGA-CD-A48C-01A
MECOM:CSMD1	TCGA-CD-A48C-01A
MECOM:PENK	TCGA-CD-A48C-01A
MECOM:ZFHX4	TCGA-CD-A48C-01A
MECOM:CNBD1	TCGA-CD-A48C-01A
MECOM:NBN	TCGA-CD-A48C-01A
MECOM:CSMD3	TCGA-CD-A48C-01A
MECOM:MED30	TCGA-CD-A48C-01A
MECOM:MYC	TCGA-CD-A48C-01A
MECOM:BNC2	TCGA-CD-A48C-01A
MECOM:ASTN2	TCGA-CD-A48C-01A
MECOM:SETX	TCGA-CD-A48C-01A
MECOM:CUBN	TCGA-CD-A48C-01A
MECOM:RET	TCGA-CD-A48C-01A
MECOM:PCDH15	TCGA-CD-A48C-01A
MECOM:HERC4	TCGA-CD-A48C-01A
MECOM:POLR3A	TCGA-CD-A48C-01A
MECOM:GRID1	TCGA-CD-A48C-01A
MECOM:CPXM2	TCGA-CD-A48C-01A
MECOM:OR52N1	TCGA-CD-A48C-01A
MECOM:ZNF215	TCGA-CD-A48C-01A
MECOM:OR4C11	TCGA-CD-A48C-01A
MECOM:C2CD3	TCGA-CD-A48C-01A
MECOM:PDGFD	TCGA-CD-A48C-01A
STK32B:STK32B	TCGA-CD-A48C-01A
STK32B:SEL1L3	TCGA-CD-A48C-01A
STK32B:LIMCH1	TCGA-CD-A48C-01A
STK32B:UGT2B10	TCGA-CD-A48C-01A
STK32B:SHROOM3	TCGA-CD-A48C-01A
STK32B:PDHA2	TCGA-CD-A48C-01A
STK32B:ANK2	TCGA-CD-A48C-01A
STK32B:PCDH18	TCGA-CD-A48C-01A
STK32B:TRIML2	TCGA-CD-A48C-01A
STK32B:6-Mar	TCGA-CD-A48C-01A
STK32B:DNAH5	TCGA-CD-A48C-01A
STK32B:PARP8	TCGA-CD-A48C-01A
STK32B:MAP1B	TCGA-CD-A48C-01A
STK32B:ADAMTS19	TCGA-CD-A48C-01A
STK32B:RREB1	TCGA-CD-A48C-01A
STK32B:COL11A2	TCGA-CD-A48C-01A
STK32B:DAAM2	TCGA-CD-A48C-01A
